GCA.000598305.1.ASM59830v1	GCA.000598765.2.ASM59876v2	GCA.003472195.1.ASM347219v1	GCA.003458955.1.ASM345895v1	GCA.015548825.1.ASM1554882v1	GCA.000599085.1.ASM59908v1	GCA.000601075.2.ASM60107v2	GCA.000613425.1.ASM61342v1	GCA.003475385.1.ASM347538v1	GCA.000598585.1.ASM59858v1	GCA.000598525.1.ASM59852v1	GCA.002811065.1.Bfra.12905.v1	GCA.015556305.1.ASM1555630v1	GCA.000599305.1.ASM59930v1	GCA.007896605.1.ASM789660v1	GCA.007896745.1.ASM789674v1	GCA.000598705.1.ASM59870v1	GCA.000599065.2.ASM59906v2	GCA.003852685.1.ASM385268v1	GCA.004167855.1.ASM416785v1	GCA.001699875.1.ASM169987v1	GCA.000599145.2.ASM59914v2	GCA.014042405.1.ASM1404240v1	P16.C3	GCA.000273155.1.Bact.frag.CL07T12C05.V1	GCA.015553295.1.ASM1555329v1	GCA.007896595.1.ASM789659v1	GCA.000598645.1.ASM59864v1	GCA.015831745.1.ASM1583174v1	GCA.004798445.1.ASM479844v1	GCA.015558985.1.ASM1555898v1	GCA.000598445.1.ASM59844v1	GCA.000599185.2.ASM59918v2	GCA.014042525.1.ASM1404252v1	GCA.000598365.1.ASM59836v1	GCA.003363115.1.ASM336311v1	GCA.000273765.1.Bact.frag.CL05T00C42.V1	GCA.003469305.1.ASM346930v1	GCA.000598425.1.ASM59842v1	GCA.000598505.1.ASM59850v1	GCA.000598905.1.ASM59890v1	GCA.015669295.1.ASM1566929v1	GCA.013327815.1.ASM1332781v1	GCA.000273115.1.Bact.frag.CL03T12C07.V1	GCA.003466635.1.ASM346663v1	GCA.003439635.1.ASM343963v1	GCA.015551365.1.ASM1555136v1	GCA.014042465.1.ASM1404246v1	GCA.000598805.1.ASM59880v1	GCA.902374115.1.MGYG.HGUT.01337
GCA.000598525.1.ASM59852v1	0.00714619412560487	0.00692057457255666	0.00720668098132774	0.00871146751410237	0.00810979625275268	0.00711312699278023	0.00709676858153009	0.0066042024653347	0.00640878277229757	0.00572834791570986	0	0.00483137173346509	0.00705729361436374	0.00741203392381248	0.00699064222746321	0.00656572340890915	0.00720361976818767	0.00689137616041702	0.00728569099849715	0.0066450850104792	0.00678843218226551	0.00709087947186283	0.0067391460311746	0.00702945772575402	0.00711991313526918	0.00781919513559072	0.00747664877741294	0.00711725040752391	0.00692768117040536	0.00720487991713319	0.00725946017169658	0.00861517108727584	0.00938913982818854	0.00921718403209373	0.0102739954905003	0.0103451659457082	0.0107086000064324	0.0107241464217666	0.0108307541196176	0.0112563068873668	0.0110261030247512	0.00984654866681531	0.00772971624056835	0.00701851319143761	0.00763970091217406	0.00774772032279033	0.00783483918322282	0.00710908352530633	0.00738580536811648	0.00691872170656652
GCA.002811065.1.Bfra.12905.v1	0.00716734218737799	0.00694172263432978	0.00722782904310085	0.00873261557587549	0.00813094431452579	0.00713427505455334	0.00711791664330321	0.00662535052710781	0.00642993083407069	0.00574949597748298	0.00483137173346509	0	0.00707844167613685	0.0074331819855856	0.00701179028923633	0.00658687147068227	0.00722476782996078	0.00691252422219013	0.00730683906027027	0.00666623307225231	0.00680958024403862	0.00711202753363595	0.00676029409294771	0.00705060578752713	0.0071410611970423	0.00784034319736384	0.00749779683918605	0.00713839846929703	0.00694882923217848	0.00722602797890631	0.00728060823346969	0.00863631914904896	0.00941028788996166	0.00923833209386685	0.0102951435522734	0.0103663140074813	0.0107297480682055	0.0107452944835397	0.0108519021813907	0.01127745494914	0.0110472510865243	0.00986769672858842	0.00775086430234146	0.00703966125321072	0.00766084897394717	0.00776886838456345	0.00785598724499593	0.00713023158707945	0.00740695342988959	0.00693986976833964
GCA.015556305.1.ASM1555630v1	0.00752524369700801	0.0072996241439598	0.00758573055273088	0.00909051708550551	0.00848884582415582	0.00749217656418337	0.00747581815293323	0.00732541421230634	0.00712999451926922	0.00691071697906961	0.00705729361436374	0.00707844167613685	0	0.00517879519381782	0.00667953922215747	0.00625462040360341	0.00689251676288192	0.00658027315511127	0.00731894917705982	0.00667834318904187	0.00682169036082818	0.0071241376504255	0.00677240420973727	0.00706271590431669	0.00715317131383185	0.00785245331415339	0.00750990695597561	0.00749629997892705	0.0073067307418085	0.00758392948853633	0.00763850974309972	0.00899422065867898	0.00976818939959168	0.00959623360349688	0.0106530450619034	0.0107242155171113	0.0110876495778355	0.0111031959931697	0.0112098036910207	0.01163535645877	0.0114051525961543	0.0102255982382185	0.00810876581197149	0.00739756276284075	0.0080187504835772	0.00812676989419348	0.00821388875462596	0.00748813309670947	0.00776485493951962	0.00729777127796966
GCA.000599305.1.ASM59930v1	0.00787998400645676	0.00765436445340855	0.00794047086217963	0.00944525739495426	0.00884358613360457	0.00784691687363212	0.00783055846238198	0.00768015452175508	0.00748473482871796	0.00726545728851836	0.00741203392381248	0.0074331819855856	0.00517879519381782	0	0.00703427953160622	0.00660936071305216	0.00724725707233067	0.00693501346456002	0.00767368948650857	0.00703308349849062	0.00717643067027693	0.00747887795987425	0.00712714451918602	0.00741745621376544	0.0075079116232806	0.00820719362360214	0.00786464726542436	0.0078510402883758	0.00766147105125725	0.00793866979798508	0.00799325005254847	0.00934896096812773	0.0101229297090404	0.00995097391294562	0.0110077853713522	0.0110789558265601	0.0114423898872843	0.0114579363026185	0.0115645440004695	0.0119900967682187	0.0117598929056031	0.0105803385476672	0.00846350612142024	0.0077523030722895	0.00837349079302595	0.00848151020364222	0.00856862906407471	0.00784287340615822	0.00811959524896837	0.00765251158741841
GCA.007896605.1.ASM789660v1	0.00745859231010749	0.00723297275705928	0.00751907916583036	0.00902386569860499	0.0084221944372553	0.00742552517728284	0.00740916676603271	0.00725876282540581	0.00706334313236869	0.00684406559216909	0.00699064222746321	0.00701179028923633	0.00667953922215747	0.00703427953160622	0	0.00497067906262389	0.00651411189957762	0.00620186829180698	0.0072522977901593	0.00661169180214135	0.00675503897392766	0.00705748626352498	0.00670575282283675	0.00699606451741617	0.00708651992693133	0.00778580192725287	0.00744325556907508	0.00742964859202653	0.00724007935490798	0.00751727810163581	0.0075718583561992	0.00892756927177846	0.00970153801269116	0.00952958221659635	0.0105863936750029	0.0106575641302108	0.011020998190935	0.0110365446062692	0.0111431523041202	0.0115687050718695	0.0113385012092538	0.0101589468513179	0.00804211442507097	0.00733091137594023	0.00795209909667667	0.00806011850729295	0.00814723736772543	0.00742148170980895	0.0076982035526191	0.00723111989106914
GCA.007896745.1.ASM789674v1	0.00703367349155343	0.00680805393850522	0.0070941603472763	0.00859894688005093	0.00799727561870124	0.00700060635872878	0.00698424794747865	0.00683384400685175	0.00663842431381463	0.00641914677361503	0.00656572340890915	0.00658687147068227	0.00625462040360341	0.00660936071305216	0.00497067906262389	0	0.00608919308102357	0.00577694947325292	0.00682737897160524	0.00618677298358729	0.0063301201553736	0.00663256744497092	0.00628083400428269	0.00657114569886211	0.00666160110837727	0.00736088310869881	0.00701833675052103	0.00700472977347247	0.00681516053635392	0.00709235928308175	0.00714693953764514	0.0085026504532244	0.0092766191941371	0.00910466339804229	0.0101614748564488	0.0102326453116567	0.0105960793723809	0.0106116257877151	0.0107182334855662	0.0111437862533154	0.0109135823906997	0.00973402803276387	0.00761719560651691	0.00690599255738617	0.00752718027812261	0.00763519968873889	0.00772231854917137	0.00699656289125489	0.00727328473406504	0.00680620107251508
GCA.000598705.1.ASM59870v1	0.00767156985083194	0.00744595029778373	0.00773205670655481	0.00923684323932944	0.00863517197797975	0.0076385027180073	0.00762214430675716	0.00747174036613027	0.00727632067309315	0.00705704313289354	0.00720361976818767	0.00722476782996078	0.00689251676288192	0.00724725707233067	0.00651411189957762	0.00608919308102357	0	0.00445379809954287	0.00746527533088375	0.0068246693428658	0.00696801651465211	0.00727046380424943	0.0069187303635612	0.00720904205814062	0.00729949746765578	0.00799877946797732	0.00765623310979954	0.00764262613275098	0.00745305689563243	0.00773025564236026	0.00778483589692365	0.00914054681250291	0.00991451555341561	0.00974255975732081	0.0107993712157273	0.0108705416709352	0.0112339757316595	0.0112495221469936	0.0113561298448447	0.0117816826125939	0.0115514787499783	0.0103719243920424	0.00825509196579542	0.00754388891666468	0.00816507663740113	0.0082730960480174	0.00836021490844989	0.0076344592505334	0.00791118109334355	0.00744409743179359
GCA.000599065.2.ASM59906v2	0.00735932624306129	0.00713370669001308	0.00741981309878416	0.00892459963155879	0.0083229283702091	0.00732625911023665	0.00730990069898651	0.00715949675835962	0.0069640770653225	0.00674479952512289	0.00689137616041702	0.00691252422219013	0.00658027315511127	0.00693501346456002	0.00620186829180698	0.00577694947325292	0.00445379809954287	0	0.0071530317231131	0.00651242573509515	0.00665577290688146	0.00695822019647878	0.00660648675579055	0.00689679845036997	0.00698725385988514	0.00768653586020667	0.00734398950202889	0.00733038252498033	0.00714081328786178	0.00741801203458961	0.007472592289153	0.00882830320473226	0.00960227194564496	0.00943031614955016	0.0104871276079567	0.0105582980631646	0.0109217321238888	0.010937278539223	0.011043886237074	0.0114694390048233	0.0112392351422076	0.0100596807842717	0.00794284835802477	0.00723164530889403	0.00785283302963048	0.00796085244024675	0.00804797130067924	0.00732221564276275	0.0075989374855729	0.00713185382402294
GCA.003852685.1.ASM385268v1	0.00775364108114143	0.00752802152809322	0.0078141279368643	0.00931891446963893	0.00871724320828923	0.00772057394831678	0.00770421553706665	0.00755381159643975	0.00735839190340263	0.00713911436320303	0.00728569099849715	0.00730683906027027	0.00731894917705982	0.00767368948650857	0.0072522977901593	0.00682737897160524	0.00746527533088375	0.0071530317231131	0	0.00483363735044258	0.00617815683150164	0.00648060412109897	0.00648217229671768	0.0067724839912971	0.00686293940081226	0.0075622214011338	0.00721967504295601	0.00772469736306047	0.00753512812594192	0.00781232687266975	0.00786690712723313	0.0092226180428124	0.0099965867837251	0.00982463098763029	0.0108814424460368	0.0109526129012447	0.0113160469619689	0.0113315933773031	0.0114382010751542	0.0118637538429034	0.0116335499802877	0.0104539956223519	0.00833716319610491	0.00762596014697417	0.00824714786771061	0.00835516727832689	0.00844228613875937	0.00771653048084289	0.00799325232365304	0.00752616866210308
GCA.004167855.1.ASM416785v1	0.00711303509312347	0.00688741554007526	0.00717352194884634	0.00867830848162097	0.00807663722027128	0.00707996796029883	0.00706360954904869	0.0069132056084218	0.00671778591538468	0.00649850837518507	0.0066450850104792	0.00666623307225231	0.00667834318904187	0.00703308349849062	0.00661169180214135	0.00618677298358729	0.0068246693428658	0.00651242573509515	0.00483363735044258	0	0.00553755084348369	0.00583999813308102	0.00584156630869972	0.00613187800327914	0.00622233341279431	0.00692161541311585	0.00657906905493806	0.00708409137504251	0.00689452213792396	0.00717172088465179	0.00722630113921518	0.00858201205479444	0.00935598079570714	0.00918402499961234	0.0102408364580189	0.0103120069132268	0.010675440973951	0.0106909873892852	0.0107975950871362	0.0112231478548855	0.0109929439922698	0.00981338963433391	0.00769655720808695	0.00698535415895621	0.00760654187969266	0.00771456129030893	0.00780168015074142	0.00707592449282493	0.00735264633563508	0.00688556267408512
GCA.001699875.1.ASM169987v1	0.00725638226490978	0.00703076271186157	0.00731686912063265	0.00882165565340728	0.00821998439205759	0.00722331513208514	0.007206956720835	0.00705655278020811	0.00686113308717099	0.00664185554697138	0.00678843218226551	0.00680958024403862	0.00682169036082818	0.00717643067027693	0.00675503897392766	0.0063301201553736	0.00696801651465211	0.00665577290688146	0.00617815683150164	0.00553755084348369	0	0.00511390152234829	0.00598491348048603	0.00627522517506545	0.00636568058458062	0.00706496258490215	0.00672241622672437	0.00722743854682883	0.00703786930971027	0.00731506805643811	0.00736964831100149	0.00872535922658075	0.00949932796749345	0.00932737217139865	0.0103841836298052	0.0104553540850131	0.0108187881457373	0.0108343345610715	0.0109409422589225	0.0113664950266718	0.0111362911640561	0.00995673680612022	0.00783990437987326	0.00712870133074252	0.00774988905147897	0.00785790846209525	0.00794502732252773	0.00721927166461125	0.00749599350742139	0.00702890984587143
GCA.000599145.2.ASM59914v2	0.00755882955450711	0.0073332100014589	0.00761931641022998	0.00912410294300461	0.00852243168165491	0.00752576242168246	0.00750940401043233	0.00735900006980543	0.00716358037676831	0.00694430283656871	0.00709087947186283	0.00711202753363595	0.0071241376504255	0.00747887795987425	0.00705748626352498	0.00663256744497092	0.00727046380424943	0.00695822019647878	0.00648060412109897	0.00583999813308102	0.00511390152234829	0	0.00628736077008336	0.00657767246466278	0.00666812787417794	0.00736740987449948	0.00702486351632169	0.00752988583642615	0.0073403165993076	0.00761751534603543	0.00767209560059881	0.00902780651617808	0.00980177525709078	0.00962981946099597	0.0106866309194025	0.0107578013746104	0.0111212354353346	0.0111367818506688	0.0112433895485198	0.0116689423162691	0.0114387384536534	0.0102591840957175	0.00814235166947059	0.00743114862033984	0.00805233634107629	0.00816035575169257	0.00824747461212505	0.00752171895420857	0.00779844079701872	0.00733135713546876
GCA.014042405.1.ASM1404240v1	0.00720709611381888	0.00698147656077067	0.00726758296954174	0.00877236950231638	0.00817069824096668	0.00717402898099423	0.0071576705697441	0.0070072666291172	0.00681184693608008	0.00659256939588047	0.0067391460311746	0.00676029409294771	0.00677240420973727	0.00712714451918602	0.00670575282283675	0.00628083400428269	0.0069187303635612	0.00660648675579055	0.00648217229671768	0.00584156630869972	0.00598491348048603	0.00628736077008336	0	0.00444440035376622	0.00581438873228205	0.00651367073260359	0.00617112437442581	0.00717815239573792	0.00698858315861937	0.0072657819053472	0.00732036215991058	0.00867607307548985	0.00945004181640255	0.00927808602030774	0.0103348974787143	0.0104060679339222	0.0107695019946464	0.0107850484099806	0.0108916561078316	0.0113172088755809	0.0110870050129652	0.00990745065502931	0.00779061822878235	0.00707941517965161	0.00770060290038806	0.00780862231100434	0.00789574117143682	0.00716998551352034	0.00744670735633048	0.00697962369478052
P16.C3	0.0074974078083983	0.00727178825535009	0.00755789466412116	0.0090626811968958	0.00846100993554611	0.00746434067557365	0.00744798226432352	0.00729757832369662	0.0071021586306595	0.00688288109045989	0.00702945772575402	0.00705060578752713	0.00706271590431669	0.00741745621376544	0.00699606451741617	0.00657114569886211	0.00720904205814062	0.00689679845036997	0.0067724839912971	0.00613187800327914	0.00627522517506545	0.00657767246466278	0.00444440035376622	0	0.00610470042686147	0.00680398242718301	0.00646143606900523	0.00746846409031734	0.00727889485319879	0.00755609359992662	0.00761067385449	0.00896638477006927	0.00974035351098197	0.00956839771488716	0.0106252091732937	0.0106963796285016	0.0110598136892258	0.01107536010456	0.011181967802411	0.0116075205701603	0.0113773167075446	0.0101977623496087	0.00808092992336177	0.00736972687423103	0.00799091459496748	0.00809893400558376	0.00818605286601624	0.00746029720809976	0.0077370190509099	0.00726993538935994
GCA.000273155.1.Bact.frag.CL07T12C05.V1	0.00758786321791346	0.00736224366486525	0.00764835007363633	0.00915313660641096	0.00855146534506127	0.00755479608508881	0.00753843767383868	0.00738803373321178	0.00719261404017466	0.00697333649997506	0.00711991313526918	0.0071410611970423	0.00715317131383185	0.0075079116232806	0.00708651992693133	0.00666160110837727	0.00729949746765578	0.00698725385988514	0.00686293940081226	0.00622233341279431	0.00636568058458062	0.00666812787417794	0.00581438873228205	0.00610470042686147	0	0.00627902506514141	0.00593647870696363	0.0075589194998325	0.00736935026271395	0.00764654900944178	0.00770112926400516	0.00905684017958443	0.00983080892049713	0.00965885312440232	0.0107156645828088	0.0107868350380168	0.011150269098741	0.0111658155140751	0.0112724232119262	0.0116979759796754	0.0114677721170598	0.0102882177591239	0.00817138533287694	0.0074601822837462	0.00808137000448264	0.00818938941509892	0.0082765082755314	0.00755075261761492	0.00782747446042507	0.00736039079887511
GCA.015553295.1.ASM1555329v1	0.008287145218235	0.00806152566518679	0.00834763207395786	0.0098524186067325	0.00925074734538281	0.00825407808541035	0.00823771967416022	0.00808731573353332	0.0078918960404962	0.0076726185002966	0.00781919513559072	0.00784034319736384	0.00785245331415339	0.00820719362360214	0.00778580192725287	0.00736088310869881	0.00799877946797732	0.00768653586020667	0.0075622214011338	0.00692161541311585	0.00706496258490215	0.00736740987449948	0.00651367073260359	0.00680398242718301	0.00627902506514141	0	0.00527793030704021	0.00825820150015404	0.00806863226303549	0.00834583100976332	0.0084004112643267	0.00975612217990597	0.0105300909208187	0.0103581351247239	0.0114149465831304	0.0114861170383383	0.0118495510990625	0.0118650975143967	0.0119717052122477	0.012397257979997	0.0121670541173813	0.0109874997594454	0.00887066733319848	0.00815946428406774	0.00878065200480418	0.00888867141542046	0.00897579027585294	0.00825003461793646	0.00852675646074661	0.00805967279919665
