iso1	iso2	comp	name	geneGainLoss	cluster_size	is_dup
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10878_rffH_2_8	iso1_gain	21	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5901_group_9309_30	iso2_gain	21	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_12663_group_12671_82	iso2_gain	21	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11518_group_1793_102	iso1_gain	20	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_4489_group_5_36	iso1_gain	20	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	capD_group_4964_51	iso2_gain	18	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	cobD_2_group_13625_65	iso2_gain	17	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_9265_group_9367_48	iso1_loss	16	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11590_group_2480_110	iso1_gain	16	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_13860_group_6547_49	iso2_loss	15	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10672_group_2961_81	iso1_gain	15	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_3855_group_6002_19	iso1_loss	15	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11423_group_881_83	iso1_gain	14	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5307_group_8804_16	iso2_gain	14	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1909_group_9948_76	iso1_gain	14	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_3146_group_347_1	iso2_gain	14	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	araJ_2_group_11502_50	iso2_loss	14	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5962_group_5963_45	iso1_loss	13	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_3579_group_3581_37	iso1_loss	12	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1649_group_9190_18	iso2_gain	12	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11409_group_1427_82	iso1_gain	12	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_2969_group_2970_101	iso1_gain	12	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1342_group_810_10	iso2_loss	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_511_group_8900_6	iso2_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_2140_group_263_25	iso2_loss	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_18557_group_8574_66	iso2_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_112_group_112_25	iso2_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_4524_wfeD_64	iso1_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_7382_group_7929_49	iso2_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_213_group_7_46	iso1_gain	11	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11302_group_478_61	iso1_gain	10	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10982_group_6810_18	iso2_loss	10	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	btuB_3_group_8704_43	iso2_gain	10	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1433_group_8759_11	iso2_gain	10	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5864_group_9276_49	iso1_loss	10	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_12813_group_7533_54	iso2_gain	9	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11296_group_11300_59	iso1_gain	9	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_8878_group_8886_25	iso1_loss	9	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_2486_group_5778_58	iso2_gain	9	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	comM_group_424_56	iso2_loss	8	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_8385_group_9768_71	iso2_gain	8	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_36_group_36_58	iso1_gain	8	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_101_group_11071_34	iso1_gain	8	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1556_group_3550_13	iso2_loss	7	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10817_group_4454_1	iso2_loss	7	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10928_group_9763_23	iso1_gain	7	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_7533_group_8361_55	iso2_gain	7	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11312_group_6939_62	iso1_gain	7	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5615_mshA_8_12	iso2_loss	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_509_group_5408_1	iso1_loss	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_7190_group_922_62	iso2_gain	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_5773_group_9203_12	iso1_loss	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_8997_group_9001_6	iso1_loss	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_17111_group_8366_28	iso2_gain	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_9283_group_9291_78	iso2_gain	6	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_194_group_612_4	iso1_loss	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1258_group_1350_15	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_4555_group_644_106	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_6580_group_6795_13	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10195_group_2825_31	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_11311_group_2957_78	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_12672_group_12676_81	iso2_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_8386_group_8389_72	iso2_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_16642_group_5097_4	iso2_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_15370_group_15374_57	iso2_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	flr_2_group_11092_38	iso1_gain	5	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_843_tet(Q)_8	iso1_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	fbaB_1_mgsA_1_14	iso2_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10815_group_1661_43	iso2_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1313_group_4320_45	iso2_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_2588_group_3924_46	iso1_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_3498_group_6234_7	iso1_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	comM_group_593_55	iso2_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1970_group_9420_31	iso2_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_12677_group_12680_80	iso2_gain	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_10639_group_6698_56	iso1_gain	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_6915_soj_1_48	iso1_gain	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_22216_rhlB_37	iso2_gain	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	algD_cysE_29	iso1_loss	4	0
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1	group_1130_group_1694_129	iso1_gain	4	0
