iso1	iso2	comp	name	geneGainLoss	cluster_size	is_dup
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1737_group_8895_81	iso1_gain	12	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_6097_group_7814_22	iso2_gain	12	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5395_group_560_34	iso2_loss	11	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_4299_group_6569_113	iso1_loss	11	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_11802_group_6543_72	iso1_loss	11	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1315_group_5994_110	iso1_loss	11	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18487_group_18639_53	iso2_gain	11	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2086_group_4781_26	iso2_loss	10	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_16072_group_18588_90	iso2_gain	10	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18528_group_6010_79	iso2_gain	10	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5664_group_8747_37	iso2_loss	10	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_7709_group_7713_71	iso2_gain	10	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_4641_group_7572_72	iso2_gain	9	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_11308_group_13016_87	iso2_gain	9	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	bgaA_group_3869_29	iso2_loss	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3000_group_308_109	iso1_loss	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1568_yfcE_108	iso1_loss	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1746_group_3755_47	iso2_loss	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2046_group_3113_103	iso1_loss	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18349_group_898_28	iso2_gain	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18490_group_18497_56	iso2_gain	8	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	fdtC_group_4899_43	iso2_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1226_group_1921_62	iso1_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	topB_4_xerC_10_115	iso1_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18589_group_18594_91	iso2_gain	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5135_group_5137_23	iso1_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_11576_group_6498_106	iso1_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8740_group_8742_36	iso2_loss	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8705_group_8709_41	iso1_gain	7	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	pglF_wbjC_41	iso1_loss	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_442_group_644_22	iso1_loss	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_101_group_163_111	iso1_loss	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_6737_xerC_9_68	iso2_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1816_group_5695_46	iso2_loss	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	glgA_2_group_959_21	iso2_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_16231_group_4639_92	iso2_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8908_rep_3_91	iso1_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1808_group_8844_65	iso1_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_892_group_892_63	iso1_gain	6	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3701_group_8458_39	iso1_loss	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1086_topB_1_78	iso1_loss	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5060_group_5061_57	iso1_loss	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_4107_group_4108_73	iso1_loss	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_11731_group_6574_1	iso1_loss	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8238_group_8672_29	iso1_gain	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18345_group_7775_27	iso2_gain	5	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1286_group_3956_77	iso2_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1021_group_8008_90	iso1_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	cusR_2_group_2554_6	iso1_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_14083_group_195_59	iso1_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1887_group_956_61	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_15867_group_953_29	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1310_group_18579_89	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18488_group_9428_54	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5390_group_8383_5	iso2_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8132_group_8134_31	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3950_group_9038_64	iso2_loss	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5771_group_9052_112	iso1_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3537_group_5261_46	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8023_group_8026_49	iso2_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8594_group_8597_1	iso1_gain	4	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_655_pyrC_105	iso1_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1041_group_924_67	iso1_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_122_group_1961_34	iso1_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2513_group_278_40	iso1_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1939_group_6031_69	iso2_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18463_group_2359_47	iso2_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1788_group_2634_27	iso2_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2950_group_2951_32	iso1_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1731_group_2553_7	iso2_loss	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_15280_sigE_1_94	iso2_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1422_group_18595_95	iso2_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8731_group_8732_49	iso1_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_8910_group_8912_92	iso1_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_18370_group_18372_36	iso2_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_74_susC_13_22	iso1_gain	3	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1031_group_8830_40	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_21357_group_8225_98	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	cshA_1_resA_2_83	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3670_group_3671_81	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	xsa_1_xylI_61	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	capA_group_10248_92	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2810_msrAB_96	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_201_group_3569_53	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1557_group_3417_22	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_5442_group_569_102	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1106_group_8196_7	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_4067_group_4129_58	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	endOF1_group_2847_84	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_13_group_229_45	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3779_group_3864_20	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2930_group_8503_3	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2866_group_2867_80	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	btuB_9_group_3463_18	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_4237_group_913_88	iso1_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1770_group_5602_6	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1727_group_8489_35	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_21328_group_5600_3	iso2_loss	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_1277_group_4164_50	iso2_gain	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_2531_group_2531_54	iso1_gain	2	1
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_132_group_4157_35	iso2_gain	2	0
GCA.000210075.1.ASM21007v1	GCA.015551805.1.ASM1555180v1	GCA.000210075.1.ASM21007v1_GCA.015551805.1.ASM1555180v1	group_3847_group_3848_13	iso1_gain	2	0
