iso1	iso2	tree_dist	bray_curtis	comp	host.iso1	sample.iso1	taxonomy_Species.iso1	host.iso2	sample.iso2	taxonomy_Species.iso2
GCA.000403155.2.Bact.thet.dnLKV9.V1	GCA.015556465.1.ASM1555646v1	0.022148379100405423	0.25242318003712105	GCA.000403155.2.Bact.thet.dnLKV9.V1_GCA.015556465.1.ASM1555646v1	mouse	SAMN01730983	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015670455.1.ASM1567045v1	GCA.015556465.1.ASM1555646v1	0.023918118715417117	0.2612816814341644	GCA.015670455.1.ASM1567045v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532596	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.012151035.1.ASM1215103v1	GCA.015556465.1.ASM1555646v1	0.028512379611452754	0.25891220207781623	GCA.012151035.1.ASM1215103v1_GCA.015556465.1.ASM1555646v1	human	SAMD00198302	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015548265.1.ASM1554826v1	GCA.015556465.1.ASM1555646v1	0.026952316478692458	0.25266620153493474	GCA.015548265.1.ASM1554826v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533093	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015554205.1.ASM1555420v1	GCA.015556465.1.ASM1555646v1	0.028215288872088247	0.3014996053670087	GCA.015554205.1.ASM1555420v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532795	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.004349635.1.ASM434963v1	GCA.015556465.1.ASM1555646v1	0.02865389345311492	0.28091872791519434	GCA.004349635.1.ASM434963v1_GCA.015556465.1.ASM1555646v1	human	SAMN10689998	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015556535.1.ASM1555653v1	GCA.015556465.1.ASM1555646v1	0.028753649836867425	0.22550577269357058	GCA.015556535.1.ASM1555653v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532781	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015560505.1.ASM1556050v1	GCA.015556465.1.ASM1555646v1	0.023619444150796007	0.2494965767217076	GCA.015560505.1.ASM1556050v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532376	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.001405895.1.14207.7.22	GCA.015556465.1.ASM1555646v1	0.02346586326296593	0.24947209653092006	GCA.001405895.1.14207.7.22_GCA.015556465.1.ASM1555646v1	human	SAMEA3545362	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015546775.1.ASM1554677v1	GCA.015556465.1.ASM1555646v1	0.02124233892204202	0.2477388910735352	GCA.015546775.1.ASM1554677v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532508	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.004167525.1.ASM416752v1	GCA.015556465.1.ASM1555646v1	0.023214286353491577	0.21907479111473405	GCA.004167525.1.ASM416752v1_GCA.015556465.1.ASM1555646v1	human	SAMN10239573	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.003466025.1.ASM346602v1	GCA.015556465.1.ASM1555646v1	0.028552664814602068	0.23528805524064722	GCA.003466025.1.ASM346602v1_GCA.015556465.1.ASM1555646v1	human	SAMN09734171	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.001816245.2.ASM181624v2	GCA.015556465.1.ASM1555646v1	0.028163254774166854	0.25163722960904944	GCA.001816245.2.ASM181624v2_GCA.015556465.1.ASM1555646v1	human	SAMN05862073	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015554035.1.ASM1555403v1	GCA.015556465.1.ASM1555646v1	0.028778465164424005	0.2942500703498734	GCA.015554035.1.ASM1555403v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532761	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.001314975.1.ASM131497v1	GCA.015556465.1.ASM1555646v1	0.030399342188000587	0.2214765100671141	GCA.001314975.1.ASM131497v1_GCA.015556465.1.ASM1555646v1	human	SAMN03852684	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.000159875.2.Bact.sp.1.1.6.V2	GCA.015556465.1.ASM1555646v1	0.032238160257842104	0.2750965250965251	GCA.000159875.2.Bact.sp.1.1.6.V2_GCA.015556465.1.ASM1555646v1	human	SAMN02463690	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.009025475.1.ASM902547v1	GCA.015556465.1.ASM1555646v1	0.0321278585508241	0.25700750098697195	GCA.009025475.1.ASM902547v1_GCA.015556465.1.ASM1555646v1	human	SAMN12414680	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015553025.1.ASM1555302v1	GCA.015556465.1.ASM1555646v1	0.03231967876200572	0.2523290386521308	GCA.015553025.1.ASM1555302v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533007	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.014131755.1.ASM1413175v1	GCA.015556465.1.ASM1555646v1	0.03245733171339664	0.22875152501016674	GCA.014131755.1.ASM1413175v1_GCA.015556465.1.ASM1555646v1	human	SAMN11776005	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.003463095.1.ASM346309v1	GCA.015556465.1.ASM1555646v1	0.030507738523289987	0.275035528185694	GCA.003463095.1.ASM346309v1_GCA.015556465.1.ASM1555646v1	human	SAMN09736686	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015670025.1.ASM1567002v1	GCA.015556465.1.ASM1555646v1	0.030362126188272793	0.266579243162233	GCA.015670025.1.ASM1567002v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532783	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015556665.1.ASM1555666v1	GCA.015556465.1.ASM1555646v1	0.02899695988371815	0.20727047402664464	GCA.015556665.1.ASM1555666v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533351	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015551275.1.ASM1555127v1	GCA.015556465.1.ASM1555646v1	0.03026432749658545	0.22429906542056074	GCA.015551275.1.ASM1555127v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532628	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015668615.1.ASM1566861v1	GCA.015556465.1.ASM1555646v1	0.02691963342033759	0.26977414704469005	GCA.015668615.1.ASM1566861v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533013	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015670015.1.ASM1567001v1	GCA.015556465.1.ASM1555646v1	0.026252688522451464	0.3090800951625694	GCA.015670015.1.ASM1567001v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532502	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.003472675.1.ASM347267v1	GCA.015556465.1.ASM1555646v1	0.02790452869358241	0.2561109448268981	GCA.003472675.1.ASM347267v1_GCA.015556465.1.ASM1555646v1	human	SAMN09734755	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.902364285.1.MGYG.HGUT.00196	GCA.015556465.1.ASM1555646v1	0.030281290345758154	0.23990737944226317	GCA.902364285.1.MGYG.HGUT.00196_GCA.015556465.1.ASM1555646v1	human	SAMEA5849698	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.003469365.1.ASM346936v1	GCA.015556465.1.ASM1555646v1	0.029937019262547344	0.27020130422455346	GCA.003469365.1.ASM346936v1_GCA.015556465.1.ASM1555646v1	human	SAMN09736414	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015548485.1.ASM1554848v1	GCA.015556465.1.ASM1555646v1	0.028736095333653584	0.25597000197355435	GCA.015548485.1.ASM1554848v1_GCA.015556465.1.ASM1555646v1	human	SAMN15532636	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.004349615.1.ASM434961v1	GCA.015556465.1.ASM1555646v1	0.02887620401053692	0.21525317774536362	GCA.004349615.1.ASM434961v1_GCA.015556465.1.ASM1555646v1	human	SAMN10689999	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.001406075.1.14207.7.68	GCA.015556465.1.ASM1555646v1	0.04211235954779765	0.28750381912618395	GCA.001406075.1.14207.7.68_GCA.015556465.1.ASM1555646v1	human	SAMEA3545408	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015548225.1.ASM1554822v1	GCA.015556465.1.ASM1555646v1	0.028983305670436818	0.22174950710802116	GCA.015548225.1.ASM1554822v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533097	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.015551985.1.ASM1555198v1	GCA.015556465.1.ASM1555646v1	0.03147814867592496	0.24739091541596261	GCA.015551985.1.ASM1555198v1_GCA.015556465.1.ASM1555646v1	human	SAMN15533089	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.003439845.1.ASM343984v1	GCA.015556465.1.ASM1555646v1	0.033354664480583426	0.30613008890968646	GCA.003439845.1.ASM343984v1_GCA.015556465.1.ASM1555646v1	human	SAMN09736717	Bacteroides_thetaiotaomicron	human	SAMN15532963	Bacteroides_thetaiotaomicron
GCA.007556425.1.ASM755642v1	GCA.015547465.1.ASM1554746v1	0.005515151549672076	0.19097634487167778	GCA.007556425.1.ASM755642v1_GCA.015547465.1.ASM1554746v1	human	SAMN10476872	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001578565.1.ASM157856v1	GCA.015547465.1.ASM1554746v1	0.020668659388982328	0.2213259885894157	GCA.001578565.1.ASM157856v1_GCA.015547465.1.ASM1554746v1	human	SAMN04324905	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003474005.1.ASM347400v1	GCA.015547465.1.ASM1554746v1	0.019067741666268054	0.2683639018158591	GCA.003474005.1.ASM347400v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734716	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001055755.1.ASM105575v1	GCA.015547465.1.ASM1554746v1	0.020521287016989145	0.233359133126935	GCA.001055755.1.ASM105575v1_GCA.015547465.1.ASM1554746v1	human	SAMN03197381	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.008329455.1.ASM832945v1	GCA.015547465.1.ASM1554746v1	0.020112957049898586	0.22633431643040625	GCA.008329455.1.ASM832945v1_GCA.015547465.1.ASM1554746v1	mouse	SAMN12001427	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015547765.1.ASM1554776v1	GCA.015547465.1.ASM1554746v1	0.020789271825217046	0.22239382239382238	GCA.015547765.1.ASM1554776v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532570	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015831845.1.ASM1583184v1	GCA.015547465.1.ASM1554746v1	0.02105730897807851	0.19472797542364484	GCA.015831845.1.ASM1583184v1_GCA.015547465.1.ASM1554746v1	chicken	SAMN15915567	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003458585.1.ASM345858v1	GCA.015547465.1.ASM1554746v1	0.02107642545997167	0.22707423580786026	GCA.003458585.1.ASM345858v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734465	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001405255.1.13414.6.57	GCA.015547465.1.ASM1554746v1	0.0207895773700847	0.23846755277560594	GCA.001405255.1.13414.6.57_GCA.015547465.1.ASM1554746v1	human	SAMEA3545281	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001049535.1.3731	GCA.015547465.1.ASM1554746v1	0.019038649070749456	0.24597825110092567	GCA.001049535.1.3731_GCA.015547465.1.ASM1554746v1	human	SAMEA3334961	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003464695.1.ASM346469v1	GCA.015547465.1.ASM1554746v1	0.019635827387227568	0.2625242718446602	GCA.003464695.1.ASM346469v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734252	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003463855.1.ASM346385v1	GCA.015547465.1.ASM1554746v1	0.02105237550043433	0.2805481537875904	GCA.003463855.1.ASM346385v1_GCA.015547465.1.ASM1554746v1	human	SAMN09736625	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003474715.1.ASM347471v1	GCA.015547465.1.ASM1554746v1	0.02168376691426372	0.2610335722368917	GCA.003474715.1.ASM347471v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734658	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003472055.1.ASM347205v1	GCA.015547465.1.ASM1554746v1	0.018539156529841644	0.24566587864460204	GCA.003472055.1.ASM347205v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734814	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.000403155.2.Bact.thet.dnLKV9.V1	GCA.015547465.1.ASM1554746v1	0.022290994592096276	0.2863582908663269	GCA.000403155.2.Bact.thet.dnLKV9.V1_GCA.015547465.1.ASM1554746v1	mouse	SAMN01730983	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015670455.1.ASM1567045v1	GCA.015547465.1.ASM1554746v1	0.02406073420710797	0.27869173521347435	GCA.015670455.1.ASM1567045v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532596	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.012151035.1.ASM1215103v1	GCA.015547465.1.ASM1554746v1	0.028654995103143607	0.2708252615265401	GCA.012151035.1.ASM1215103v1_GCA.015547465.1.ASM1554746v1	human	SAMD00198302	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015548265.1.ASM1554826v1	GCA.015547465.1.ASM1554746v1	0.02709493197038331	0.28342347471297086	GCA.015548265.1.ASM1554826v1_GCA.015547465.1.ASM1554746v1	human	SAMN15533093	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015554205.1.ASM1555420v1	GCA.015547465.1.ASM1554746v1	0.0283579043637791	0.26216876526968613	GCA.015554205.1.ASM1555420v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532795	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.004349635.1.ASM434963v1	GCA.015547465.1.ASM1554746v1	0.028796508944805774	0.2584626893585188	GCA.004349635.1.ASM434963v1_GCA.015547465.1.ASM1554746v1	human	SAMN10689998	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015556535.1.ASM1555653v1	GCA.015547465.1.ASM1554746v1	0.02889626532855828	0.2638986629134412	GCA.015556535.1.ASM1555653v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532781	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015560505.1.ASM1556050v1	GCA.015547465.1.ASM1554746v1	0.02376205964248686	0.2814715462732324	GCA.015560505.1.ASM1556050v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532376	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001405895.1.14207.7.22	GCA.015547465.1.ASM1554746v1	0.023608478754656784	0.27777246196536215	GCA.001405895.1.14207.7.22_GCA.015547465.1.ASM1554746v1	human	SAMEA3545362	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015546775.1.ASM1554677v1	GCA.015547465.1.ASM1554746v1	0.021384954413732872	0.2610975838171942	GCA.015546775.1.ASM1554677v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532508	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.004167525.1.ASM416752v1	GCA.015547465.1.ASM1554746v1	0.02335690184518243	0.27267441860465114	GCA.004167525.1.ASM416752v1_GCA.015547465.1.ASM1554746v1	human	SAMN10239573	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003466025.1.ASM346602v1	GCA.015547465.1.ASM1554746v1	0.028695280306292918	0.2522284258987168	GCA.003466025.1.ASM346602v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734171	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001816245.2.ASM181624v2	GCA.015547465.1.ASM1554746v1	0.028305870265857704	0.2560468631897203	GCA.001816245.2.ASM181624v2_GCA.015547465.1.ASM1554746v1	human	SAMN05862073	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015554035.1.ASM1555403v1	GCA.015547465.1.ASM1554746v1	0.028921080656114855	0.2436643682278141	GCA.015554035.1.ASM1555403v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532761	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.001314975.1.ASM131497v1	GCA.015547465.1.ASM1554746v1	0.030541957679691437	0.2592239488988464	GCA.001314975.1.ASM131497v1_GCA.015547465.1.ASM1554746v1	human	SAMN03852684	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.000159875.2.Bact.sp.1.1.6.V2	GCA.015547465.1.ASM1554746v1	0.03238077574953296	0.28584575740843	GCA.000159875.2.Bact.sp.1.1.6.V2_GCA.015547465.1.ASM1554746v1	human	SAMN02463690	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.009025475.1.ASM902547v1	GCA.015547465.1.ASM1554746v1	0.03227047404251495	0.2436548223350254	GCA.009025475.1.ASM902547v1_GCA.015547465.1.ASM1554746v1	human	SAMN12414680	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015553025.1.ASM1555302v1	GCA.015547465.1.ASM1554746v1	0.032462294253696566	0.22517931294828236	GCA.015553025.1.ASM1555302v1_GCA.015547465.1.ASM1554746v1	human	SAMN15533007	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.014131755.1.ASM1413175v1	GCA.015547465.1.ASM1554746v1	0.032599947205087486	0.27209437246180623	GCA.014131755.1.ASM1413175v1_GCA.015547465.1.ASM1554746v1	human	SAMN11776005	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003463095.1.ASM346309v1	GCA.015547465.1.ASM1554746v1	0.030650354014980837	0.3063918271404032	GCA.003463095.1.ASM346309v1_GCA.015547465.1.ASM1554746v1	human	SAMN09736686	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015670025.1.ASM1567002v1	GCA.015547465.1.ASM1554746v1	0.030504741679963643	0.29547487032731173	GCA.015670025.1.ASM1567002v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532783	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015556665.1.ASM1555666v1	GCA.015547465.1.ASM1554746v1	0.029139575375409003	0.2603788399254098	GCA.015556665.1.ASM1555666v1_GCA.015547465.1.ASM1554746v1	human	SAMN15533351	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015551275.1.ASM1555127v1	GCA.015547465.1.ASM1554746v1	0.0304069429882763	0.2517758484609313	GCA.015551275.1.ASM1555127v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532628	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015668615.1.ASM1566861v1	GCA.015547465.1.ASM1554746v1	0.02706224891202844	0.2486481532398497	GCA.015668615.1.ASM1566861v1_GCA.015547465.1.ASM1554746v1	human	SAMN15533013	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015670015.1.ASM1567001v1	GCA.015547465.1.ASM1554746v1	0.026395304014142314	0.28053615253917313	GCA.015670015.1.ASM1567001v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532502	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003472675.1.ASM347267v1	GCA.015547465.1.ASM1554746v1	0.02804714418527326	0.2626080349510875	GCA.003472675.1.ASM347267v1_GCA.015547465.1.ASM1554746v1	human	SAMN09734755	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.902364285.1.MGYG.HGUT.00196	GCA.015547465.1.ASM1554746v1	0.030423905837449004	0.22885333844237954	GCA.902364285.1.MGYG.HGUT.00196_GCA.015547465.1.ASM1554746v1	human	SAMEA5849698	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.003469365.1.ASM346936v1	GCA.015547465.1.ASM1554746v1	0.030079634754238194	0.27266167583656536	GCA.003469365.1.ASM346936v1_GCA.015547465.1.ASM1554746v1	human	SAMN09736414	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.015548485.1.ASM1554848v1	GCA.015547465.1.ASM1554746v1	0.028878710825344434	0.24812030075187969	GCA.015548485.1.ASM1554848v1_GCA.015547465.1.ASM1554746v1	human	SAMN15532636	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
GCA.004349615.1.ASM434961v1	GCA.015547465.1.ASM1554746v1	0.02901881950222777	0.2591053048297704	GCA.004349615.1.ASM434961v1_GCA.015547465.1.ASM1554746v1	human	SAMN10689999	Bacteroides_thetaiotaomicron	human	SAMN15533274	Bacteroides_thetaiotaomicron
